bartik,dlemp,dlcov,uf
0.033021454730593126,-0.00743497848751809,0.1983913148895802,PI
0.220100391047535,-0.004140792666031388,0.505537669257455,PA
0.04158987180622256,0.8865855774602392,0.4114621765697924,PI
0.03733607963326691,0.35082126868727176,0.22768331515425996,PI
0.04374209667368654,0.6359887667199967,0.3719584701552629,PA
0.037920983695511744,0.7959270496242801,0.420130152436764,PI
0.10169731566425007,0.5797558954845409,0.11043183955372643,PA
0.15948869394176446,0.22616927223074682,0.20701967701455035,PI
0.014085557949050222,0.06611265720155328,0.11330758195844669,PA
0.044822357466772815,0.6521157838820828,0.30263140167058955,PI
0.0340342475687446,0.1216802947964743,0.21454596021273306,PA
0.08718275952535433,-0.2923174881328864,0.6662882691904011,PA
0.03779010955492821,-0.0730251350148899,0.0721929130800408,PI
0.06459438651730051,0.1789307088257452,0.36192262219538995,PA
0.0444618478879038,-0.1466034741918754,-0.03224868999180215,PI
0.058681936160207206,0.09025567528244632,0.2707353567211341,PA
0.12730864223011668,0.22873602853263714,0.4879390099175446,PA
0.041799411069703134,0.18369235892773336,0.19763092136403657,PI
0.16929692064240498,0.2546015759763098,-0.14879647141092311,PA
0.040690279121528276,0.9640553027412526,0.057297358928548814,PI
0.19019312016201972,-0.03269333342870858,0.19863609627691897,PA
0.07987970397697416,0.06613980250454499,0.18967598421510487,PI
0.10467079386945966,0.41075496697053065,0.5060969578143434,PA
0.04138396393119418,-0.25671984684781396,0.096374764825413,PI
0.04670085565510274,0.4991141839936402,0.35491209131770163,PA
0.045660760143984576,0.009389740349839137,0.14307332259274358,PI
0.12359217275746665,-0.3984062552685397,0.4398209973205731,PA
0.04149650695972815,0.22314355131420976,-0.0483284332012826,PI
0.1584642669130701,1.2812644786275826,0.10412863490617447,PA
0.04961339877459237,0.795168794952257,-0.06874684277204142,PI
0.11415524298239332,0.5596157879354227,0.22774794573257018,PI
-0.002232726779641322,0.831733343846092,0.36397181506209003,RN
0.04814226719341765,-0.3667146152562866,0.4851046366906411,PA
0.04040615627986521,0.29634013519489544,0.239826494967445,RN
0.2003451838566223,0.33613418580073284,0.2586945019949222,PA
0.03939372704981094,-0.5372768098531603,0.038626590162394864,RN
0.04798886874994746,0.3288524383394332,0.3698176394916378,PA
0.031686395007457714,0.15673132642074986,0.13443306719352158,RN
0.07474092925424074,0.24237991260467867,-0.05182128472546563,PA
0.03820085743711923,0.3033356130317846,0.13408105985071275,RN
0.045043284491612066,0.6671395227474133,0.39537455083346434,PA
0.07780439665827935,0.16771020961289057,0.3586647264073249,RN
0.04363387678912118,-0.25720518165746376,0.1826054778670372,PA
0.08936995540002358,1.4864945262184073,0.4325788538373214,RN
0.11967133567605606,0.6576305382566788,0.23117618854290642,PA
0.02664067344891655,0.24480504809538922,0.19251548358738094,RN
0.20185754786607607,0.04070530913858921,0.6231720353848178,PA
